id,created_at,text
574294152277422080,2015-03-07 19:42:50,"b""\xe2\x80\x9c@ob_rachel: @VancityReynolds were you born telling a joke?\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xe2\x80\x9d It was an anal birth. Mom didn't see it coming. Dad had a knowing smile."""
574282240554758144,2015-03-07 18:55:30,"b'\xe2\x80\x9c@duckisgod: what is it like kissing the amazing @AnnaKendrick47??"" Like taking your face to Awesometown.'"
573949211927937024,2015-03-06 20:52:10,"b""\xe2\x80\x9c@Kaveriis: Just saw the Self/Less trailer and I can't get rid of this erection.\xe2\x80\x9d Try not to be near a school. Or my Uncle Dale's panel van."""
573949161281736704,2015-03-06 20:51:58,"b""RT @bart_johnson: Got to see what I'm made of this morning at the 15.2 #crossfitopen2015 games. Turns out it's mostly cream cheese and baby\xe2\x80\xa6"""
573909243176210432,2015-03-06 18:13:20,b'\xe2\x80\x9c@deadcooI: favorite guilty pleasure?\xe2\x80\x9d Warm gummy bears - but late at night! Hot chocolate with cinnamon marshmallows. Autopsies.'
573878428232888320,2015-03-06 16:10:54,"b'\xe2\x80\x9c@Nick_Sydney: You were a jeopardy clue, what more can you live for?\xe2\x80\x9d I guess just watching my children grow. Bummer.'"
573352060353028096,2015-03-05 05:19:18,"b""\xe2\x80\x9c@djdobbo: Do you have any idea how big Dave Batista's dick is?\xe2\x80\x9d That's inappropriate. (But it did beat me in an arm wrestle... Shhh.)"""
573349396663808000,2015-03-05 05:08:43,b'So happy and so excited for Katy. She willed this into reality. Incredible.  #oomphforkaty http://t.co/h7h5cF2uPO'
573348077995601921,2015-03-05 05:03:28,"b""\xe2\x80\x9c@queerdeadpool: watcha doin?\xe2\x80\x9d It's Wednesday, so I'm seeing how long I can go without blinking."""
573177624580780032,2015-03-04 17:46:09,b'RT @NathanFillion: \xe2\x80\x9c@Brook_CheerSHS: @NathanFillion please explain why there is not a new Castle on\xe2\x80\x9d\n\nIt takes longer to make them than to \xe2\x80\xa6'
572984342617591808,2015-03-04 04:58:07,"b""\xe2\x80\x9c@aouclint: want to be in my hunger games simulation\xe2\x80\x9d Honestly can't think of anything worse. Perhaps making love to an active light socket?"""
572981312937570304,2015-03-04 04:46:05,"b'\xe2\x80\x9c@slodwick: Keep seeing your icon thinking it\xe2\x80\x99s Lionel Ritchie."" He dances on the ceiling. And I\'m just a private dancer. A dancer for money'"
572780319679516672,2015-03-03 15:27:24,"b'\xe2\x80\x9c@MinneapolisDave: Just turned on The Tonight show, heard you say ""I could go down on a hot stove"" - what\'d I miss?\xe2\x80\x9d -- Oven porn.'"
572565379559514112,2015-03-03 01:13:18,"b""\xe2\x80\x9c@MrCraigBierko: If life hands you a lemon that's some pretty creepy shit right there.\xe2\x80\x9d --One of my favorite brains in the whole wide world."""
572523535345700864,2015-03-02 22:27:02,"b'\xe2\x80\x9c@jimmyfallon: Tonight: Egg Russian Roulette w/Ryan Reynolds!""         This is good news. I always lose at traditional Russian Roulette.'"
572090407992991744,2015-03-01 17:45:56,b'RT @Stan_And_Ollie: Incredible image of #LaurelAndHardy on stage in Mexico 73 years ago http://t.co/sLrcdl9wi5'
572054982721028099,2015-03-01 15:25:10,"b""When asked what color the dress is, I like to remind people that it's not even by the loosest definition, a dress... It's Hell."""
571806047167504384,2015-02-28 22:55:59,"b""\xe2\x80\x9c@fail_kat: what's directly to your right at this exact moment\xe2\x80\x9d A crying tourist, putting up some sort of desperate struggle. Your turn."""
571804318585765888,2015-02-28 22:49:07,"b'\xe2\x80\x9c@RhettReese: no one calls it the I-10."" Ladies and gentlemen: Rhett Reese! Dancer and morbidly adorable writer of the Deadpool screenplay!'"
571802527383080960,2015-02-28 22:42:00,"b""\xe2\x80\x9c@ambarvioleta_13: What\xc2\xb4s your most recurrent dream?\xe2\x80\x9d I'm riding a unicorn along the I-10 and get pulled over for being glorious. Obviously."""
571789553369010177,2015-02-28 21:50:27,"b""\xe2\x80\x9c@KimballFarley: how's life?\xe2\x80\x9d It's a collection of seemingly connected events working in concert with time and the rotation of the planet!"""
571787910573375488,2015-02-28 21:43:55,"b""\xe2\x80\x9c@michaelwix: I pissed on a urinal cake with your face on it at a bar called Reynolds Bar And Grill.\xe2\x80\x9d That wasn't a urinal cake."""
571433386134278144,2015-02-27 22:15:10,"b""\xe2\x80\x9c@maurolopes_20: @VancityReynolds Ever been in Portugal?\xe2\x80\x9d I've never met anyone named, Portugal and I'll thank you to not spread rumors."""
571433213421166592,2015-02-27 22:14:29,"b""Very excited to join @fallontonight @jimmyfallon Monday night. I'll be demonstrating the 112lb Shake-Weight\xe2\x84\xa2. http://t.co/whflre9nlW"""
571350611817603072,2015-02-27 16:46:15,"b'\xe2\x80\x9c@NathanFillion: In his words, ""I\'m finally joining 2008.""\xe2\x80\x9d Hello 2008! Global economy\'s surging and Green Lantern flick\'s shaping up great.'"
571140509189607424,2015-02-27 02:51:23,b'That time on Sesame Street when I charmed the children with my face popping out of an A-hole. #theletterA http://t.co/Hq5aCJHCQY'
570355588573454336,2015-02-24 22:52:23,"b""\xe2\x80\x9c@nihane30: Crap that should have said 'Merc'. The Merkin with a mouth is a whole other guy\xe2\x80\x9d -- With an incredibly brave dentist."""
570058776180592642,2015-02-24 03:12:58,"b""\xe2\x80\x9c@nihane30: @VancityReynolds so excited to see you be the Merkin with the Mouth\xe2\x80\x9d I'm particularly excited about the complete line of toys."""
569992630051987456,2015-02-23 22:50:07,"b'\xe2\x80\x9c@zhengxi0616: Can you say something to your Chinese fans?"" I\'m baking coconut macaroons for everyone in China. So far, I have 5 done.'"
569937522077372417,2015-02-23 19:11:08,b'\xe2\x80\x9c@stayshinygirl: @VancityReynolds Is @NathanFillion funny?\xe2\x80\x9d There is nobody funnier. And kinder. True story.'
569900752468107265,2015-02-23 16:45:02,"b""\xe2\x80\x9c@ih8yh: post production pics from the making of Deadpool!! you hear me?! DO IT!\xe2\x80\x9d Let's have a quiet talk with lots of shouting and hitting."""
569872229468647425,2015-02-23 14:51:41,"b""\xe2\x80\x9c@sassafras82: @VancityReynolds oh my gosh, Ryan Reynolds is on Twitter tweeting....is this heaven???\xe2\x80\x9d No... It's Iowa."""
569631373008494592,2015-02-22 22:54:37,b'\xe2\x80\x9c@Sena_381: how does The Proposal end?? i couldnt finish it( couldnt see the last 5-10 mins)\xe2\x80\x9d The boat sinks. Rose lives.'
569629531788718080,2015-02-22 22:47:18,b'\xe2\x80\x9c@corbybhoy74: @VancityReynolds when are they going to make two guys &amp; a girl : THE MOVIE ??\xe2\x80\x9d Probably Spring of next never.'
569595379479662592,2015-02-22 20:31:35,b'@PixiePaparazzi -- Thank you Leigha!'
569347684529803264,2015-02-22 04:07:20,"b""\xe2\x80\x9c@TehChilly: Hey Ryan. You did great on #TheVoices. I want you to murder me LOL. Greetings from Indonesia\xe2\x80\x9d Greetings, I'm right behind you."""
569341884658798592,2015-02-22 03:44:17,"b""\xe2\x80\x9c@Flipzi: @VancityReynolds can i just say, I loved #RIPD.\xe2\x80\x9d Yes. But I'd whisper if I were you."""
569335648332726273,2015-02-22 03:19:30,b'\xe2\x80\x9c@AndyF_LitTeach: @VancityReynolds Who are you?!\xe2\x80\x9d Get out of my head. NOW.'
569328986364342272,2015-02-22 02:53:02,"b""\xe2\x80\x9c@b_smith5: does it surprise you when people still remember you as Billy? #Nickelodeon\xe2\x80\x9d Only if they've never seen the show or heard of me."""
569302138599415808,2015-02-22 01:06:21,"b""\xe2\x80\x9c@WifiWilletts: who's your favorite Muppet and why?\xe2\x80\x9d I ALWAYS wanted to be a Muppet. The fist up my ass all day made it less appealing. You?"""
568817243838132224,2015-02-20 16:59:33,"b""People keep thanking me for getting Deadpool made. I didn't get it made. YOU did. The internet put Fox in a hammerlock death-grip. #sayuncle"""
568815461560922112,2015-02-20 16:52:28,"b""@Film_CrewWB Great question. I plan to be buried in an unvisited grave of loose twigs and spit. Morena's Brazilian. They like parades."""
568808815531053056,2015-02-20 16:26:04,"b""\xe2\x80\x9c@MatNic12: @VancityReynolds + @missmorenab in the same film! There's a party happening in my pants  #Deadpool\xe2\x80\x9d Let us out. Now."""
568457019369222144,2015-02-19 17:08:09,"b""In 1979, the local paper must've had a Predator Section. Because I'm pretty sure that's my home address right there. http://t.co/uZoz6fEYBq"""
568202311022964736,2015-02-19 00:16:02,"b""Can't wait for us all to snap our fingers menacingly to the Cats Soundtrack. @missmorenab @nottjmiller @ginacarano @edskrein #deadpool"""
568031990643105792,2015-02-18 12:59:14,"b""RT @LeninaMors: @VancityReynolds #TheVoices is the only move I've seen recently that made me laugh uncontrollably while almost  vomiting at\xe2\x80\xa6"""
567804675577106432,2015-02-17 21:55:58,"b""\xe2\x80\x9c@mattcraig: @VancityReynolds Will you be requiring a cup of hot fat to go along with that?\xe2\x80\x9d I'll also require the Beatles White Album."""
567752926290919426,2015-02-17 18:30:20,"b'\xe2\x80\x9c@Rest_In_Piece_: @VancityReynolds Please tweet something to me , really... anything...\xe2\x80\x9d -- Bring me the head of Alfredo Garcia.'"
567743021509140480,2015-02-17 17:50:59,"b'\xe2\x80\x9c@ot5marvel: ""what are your thoughts as Wade Wilson on Peter Parker?\xe2\x80\x9d I think Peter would be very upset to find Wade on top of him.'"
567738687543205888,2015-02-17 17:33:45,"b""\xe2\x80\x9c@AxelGaav: how are u wade wilson?\xe2\x80\x9d      @realhughjackman was busy. Wait. It's possible I've misinterpreted the question."""
567735034107273217,2015-02-17 17:19:14,"b'\xe2\x80\x9c@ocean1waves: whats the best place for lunch in Vancouver? Need to plan for lunchtime now.\xe2\x80\x9d This says it all, dear: http://t.co/uhZUAonENN'"
567720963698360321,2015-02-17 16:23:20,"b""\xe2\x80\x9c@ry_fan: @VancityReynolds Can you say about your workout, please.\xe2\x80\x9d I use a 112 pound Shake-Weight\xe2\x84\xa2. It's hard."""
567719683697418240,2015-02-17 16:18:14,b'\xe2\x80\x9c@Naputi_3: @ThuAlmightyK @VancityReynolds fuck ya!!!!!\xe2\x80\x9d So does he.'
567719553644630016,2015-02-17 16:17:43,b'\xe2\x80\x9c@wright310: @VancityReynolds Can I just say... Fuck. Yeah!\xe2\x80\x9d Absolutely. I say it all the time to complete strangers.'
566746373526003712,2015-02-14 23:50:39,"b'@rodrigocor7es @johnaugust -- Urinate on ONE salad bar while singing Eurythmics\' ""Here Comes The Rain Again"" and suddenly I\'m a ""monster.""'"
565881744684236801,2015-02-12 14:34:56,"b""Sepia tone disguises the fact the mask is ballerina pink. It's early. 365 sleeps early. #deadpool #prototypes http://t.co/PekFa2KS7S"""
565507893899038720,2015-02-11 13:49:23,"b""\xe2\x80\x9c@tomchapmn: @VancityReynolds i just realized the guy that got shot in the bar by Liam Neeson was you!\xe2\x80\x9d You'll have to be more specific."""
565276464007102465,2015-02-10 22:29:46,"b'@NathanFillion - I said invite them to my HOME. What in the cock-of-Kevin am I supposed to do with 12,000 freshly baked gingersnap cookies??'"
564535559696437248,2015-02-08 21:25:40,b'@NathanFillion I was unconscious during the safety briefing.'
564453252448940032,2015-02-08 15:58:37,"b'True story... Years ago, @NathanFillion bought me 8 drinks in Mexico. I woke up 75 miles off the coast on a fishing boat. Afraid.'"
563497986085621760,2015-02-06 00:42:43,"b'I endorse @HRC\xe2\x80\x99s call to pardon these 49,000 men who were prosecuted for their sexuality. Sign the petition here - http://t.co/DyYbGoj5t9'"
561230556755931137,2015-01-30 18:32:46,b'Exclusive: The Voices - I Hit a Deer #Fandango http://t.co/SrWm1RLVIz'
557973644715241473,2015-01-21 18:50:58,b'Direct link to help the flood victims of Malawi. This particular orphanage works tirelessly saving so many kids.  https://t.co/eWiIVpM3LC'
555823669616713729,2015-01-15 20:27:44,"b'Malawi is flooded. Please help. This place is so beautiful, it makes Hawaii look like the Newark airport.  http://t.co/xqeDUBJHEW'"
553222501522608129,2015-01-08 16:11:37,"b""Ryan Reynolds' cat is telling him to kill in exclusive 'The Voices' trailer http://t.co/X8RdnnzFmj via @EW"""
548500217499516929,2014-12-26 15:26:57,"b""Happy Boxing Day! I'm now told the holiday doesn't involve meeting your family on the lawn to beat the shit out of each other. Apologies."""
543155438280515584,2014-12-11 21:28:42,"b""\xe2\x80\x9c@ConeAloma: @VancityReynolds Was he the inspiration for the kid in Smokin Aces??? http://t.co/vWwkxn9MZK\xe2\x80\x9d He wasn't. But wow! Nice call."""
543045480070905857,2014-12-11 14:11:46,b'My brother. Moments before his first kill. #tbt https://t.co/wgahS1x7sM http://t.co/NaF024bkep'
540594148097916928,2014-12-04 19:51:03,"b""Uh... It's Chimichanga Time. http://t.co/ZlknW4HOtj"""
538371913996046336,2014-11-28 16:40:41,b'For all the runts of the litters out there: http://t.co/miZCZPPjv3'
538361293980581888,2014-11-28 15:58:29,b'@Whatdocowsdrink I meant every damn word.'
538014819509874688,2014-11-27 17:01:43,"b'Bear with me. Learning. Is there a way to make tweets appear normal, instead of raised velveteen lettering?'"
